puntnummer;project_id;project_titel;projectdatum;hoogte;orde;publiek
000A4020;376-52=NAP;CON frisia 2000;2000-09-11T00:00:00Z;6,98600000000000;2;N
000A4020;376W52-SEC;concessie frisia 2000;2000-09-11T00:00:00Z;6,99250000000000;2;N
000A4020;373W31;waddengebied 2000-2002;2001-06-29T00:00:00Z;7,01010000000000;2;N
000A4020;373=31=NAP;SEC herziening wadden 2000-2002 373w31;2001-06-30T00:00:00Z;6,98600000000000;2;N
000A4020;376=32;RIKZ 2000 2002 gedeeltelijk;2001-08-01T00:00:00Z;6,98600000000000;2;N
000A4020;376=53=NAP;CON frisia 2001;2001-08-31T00:00:00Z;6,98600000000000;2;N
000A4020;376W53-SEC;CON concessie frisia 2001;2001-08-31T00:00:00Z;6,99250000000000;2;N
000A4020;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;6,98600000000000;1;N
000A4020;376=51=NAP;CON frisia 2002;2002-09-01T00:00:00Z;6,98600000000000;2;N
000A4020;376W51-SEC;CON concessie frisia 2002;2002-09-01T00:00:00Z;6,99250000000000;2;N
000A4020;378W00-SEC;groningen friesland 2003 werknr 24147;2003-07-11T00:00:00Z;6,99250000000000;2;N
000A4020;378=00=NAP;SEC herziening 378w00 groningen friesland 2003;2003-07-12T00:00:00Z;6,98600000000000;2;N
000A4020;376=80;RIKZ metingen 2001 - 2003;2003-07-22T00:00:00Z;6,98600000000000;2;N
000A4020;376=91;CON frisia concessie 2003;2003-09-24T00:00:00Z;6,98600000000000;2;N
000A4020;380=35;CON frisia zout concessie meting sept 2004;2004-09-12T00:00:00Z;6,98600000000000;2;N
000A4020;380=61;CON frisia 2005;2005-09-14T00:00:00Z;6,98600000000000;2;N
000A4020;380=91;CON concessie frisia en vermillion 2006;2006-07-01T00:00:00Z;6,98600000000000;2;N
000A4020;386=011;CON frisia vermillion 2007;2007-09-18T00:00:00Z;6,98600000000000;2;N
000A4020;386=019;CON vermillion leeuwarden west FRISIA 2008;2008-07-31T00:00:00Z;6,98600000000000;2;N
000A4020;384=10;AFSLUITDIJK 2009;2009-05-22T00:00:00Z;6,98600000000000;2;N
000A4020;386=031;CON CONCESSIE BARRADEEL FRISIA;2009-09-10T00:00:00Z;6,98600000000000;2;N
000A4020;386=043;CON concessie vermillion 2010 Leeuwarden west;2010-10-03T00:00:00Z;6,98600000000000;2;N
000A4020;386=072;CON Barradeel I + II en Leeuwarden west 2011;2011-11-01T00:00:00Z;6,98600000000000;2;N
000A4020;386=091;CON Consessie Leeuwarden west 2012;2012-10-29T00:00:00Z;6,98600000000000;2;N
000A4020;384=15;SEC Noord Nederland 2013;2013-04-25T00:00:00Z;6,98020000000000;2;N
000A4020;386=131;CON Concessie Barradeel Leeuwarden west;2013-10-07T00:00:00Z;6,98020000000000;2;N
000A4020;386=145;CON Leeuwarden West 2014;2014-10-26T00:00:00Z;6,98020000000000;2;N
000A4020;386=156;CON BARRADEEL LEEUWARDEN WEST;2015-10-30T00:00:00Z;6,98020000000000;2;N
000A4020;388=03;SEC Noord Holland 2017 totaal;2017-08-01T00:00:00Z;6,98020000000000;2;N
000A4020;388=04;SEC NOORD NEDERLAND 2018;2018-08-01T00:00:00Z;6,98520000000000;2;N
000A4020;386=192;CON LEEUWARDEN WEST 2018;2018-11-01T00:00:00Z;6,97640000000000;2;N
000A4020;386=197;CON Concessie Barradeel 2019 havenmond;2019-10-20T00:00:00Z;6,97930000000000;2;N
000A4020;386=206;CON BARRADEEL HAVENMOND;2020-11-05T00:00:00Z;6,97930000000000;2;N
000A4020;391=07;CON Harlingen-west 2021;2021-10-29T00:00:00Z;6,97930000000000;2;N
000A4020;391=09;CON Leeuwarden en Harlingen-101;2021-11-24T00:00:00Z;6,97930000000000;2;N
000A4020;391=23;Controle Landelijk Meetnet Water 2021;2021-11-30T00:00:00Z;6,97930000000000;2;N
000A4020;391=31;CON Harlingen-west 2022;2022-11-28T00:00:00Z;6,97930000000000;2;N
000A4020;391=32;CON Harlingen-west 2023;2023-10-10T00:00:00Z;6,97930000000000;2;N
000A4020;391=55;SEC Noord-Nederland 2024;2023-11-09T00:00:00Z;6,97930000000000;2;N
000A4020;391=60;Controle Landelijk Meetnet Water 2024;2024-11-21T00:00:00Z;6,97930000000000;2;J
000A4021;690101-2-1;NA;1969-01-01T00:00:00Z;4,86100000000000;2;N
000A4021;700101-2-1;NA;1970-01-01T00:00:00Z;4,86100000000000;2;N
000A4021;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;4,85740000000000;1;N
000A4021;710101-3-1;NA;1971-01-01T00:00:00Z;4,86100000000000;3;N
000A4021;720101-3-1;NA;1972-01-01T00:00:00Z;4,86100000000000;3;N
000A4021;730101-2-1;NA;1973-01-01T00:00:00Z;4,86100000000000;2;N
000A4021;740101-3-1;NA;1974-01-01T00:00:00Z;4,86100000000000;3;N
000A4021;750101-1-1;NA;1975-01-01T00:00:00Z;4,85480000000000;1;N
000A4021;750101-3-1;NA;1975-01-01T00:00:00Z;4,86100000000000;3;N
000A4021;PR4.76;4E NAUWK WP OPTISCH;1976-01-01T00:00:00Z;4,85480000000000;1;N
000A4021;189W13;SEC WP MAASVLAKTE;1977-01-01T00:00:00Z;4,86100000000000;2;N
000A4021;233W03;PEILB. VOORNE-PUTTEN;1981-11-14T00:00:00Z;4,85480000000000;2;N
000A4021;237W44;NOORDERHOOFD H.V.H.;1983-01-01T00:00:00Z;4,85480000000000;3;N
000A4021;259W00;SEC. EUROPOORT;1984-01-01T00:00:00Z;4,85480000000000;2;N
000A4021;296W20;NOORDERLICHT HVH.;1987-10-05T00:00:00Z;4,85480000000000;2;N
000A4021;317W00;SEC WP ZUID-HOLLAND;1989-11-01T00:00:00Z;4,85480000000000;2;N
000A4021;317=00=NAP;SEC herziening 317w00  zuid holland 1989;1989-11-12T00:00:00Z;4,82710000000000;2;N
000A4021;R90RMO1;RMO H.V.HOLLAND;1990-09-15T00:00:00Z;4,85480000000000;2;N
000A4021;347W02-NER;Waterpassingen NEREF-punten regio West;1994-12-10T00:00:00Z;4,85480000000000;2;N
000A4021;355W29-TER;Herberekening peilmerken Noorderhoofd, Hoek v. Holland, 1996;1996-02-23T00:00:00Z;4,85480000000000;2;N
000A4021;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;4,85480000000000;1;N
000A4021;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;4,82710000000000;1;N
000A4021;363W00-SEC;riv west deel a   werknr 11354A  1998/1999;1999-03-07T00:00:00Z;4,85480000000000;2;N
000A4021;363=00=NAP;SEC herziening 363w00hsec+363w01-sec rivieren-west A 1999;1999-03-09T00:00:00Z;4,82710000000000;2;N
000A4021;363W00HSEC;herberekening 363w00+363w01 +3 overg + opt traj (gem.rdam.);1999-03-09T00:00:00Z;4,85480000000000;2;N
000A4021;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;4,82710000000000;1;N
000A4021;376=49=NAP;CON hoek van holland,de lier enz.;2002-09-08T00:00:00Z;4,82710000000000;2;N
000A4021;376W49-SEC;concessie HvH 2002 (de Lier enz);2002-09-08T00:00:00Z;4,85480000000000;2;N
000A4021;376=80;RIKZ metingen 2001 - 2003;2003-07-22T00:00:00Z;4,82710000000000;2;N
000A4021;380=82;CON concessie zuidholland 2005 NAM;2005-11-24T00:00:00Z;4,82710000000000;2;N
000A4021;384=04;SEC Zuid-Holland (RWS + NAM) en Zeeland 2008;2008-09-02T00:00:00Z;4,82710000000000;2;N
000A4021;386=063;CON zuid-holland 2011 NAM;2011-07-07T00:00:00Z;4,82710000000000;2;N
000A4021;386=144;CON Zuid Holland 2014 NAM;2014-09-23T00:00:00Z;4,82710000000000;2;N
000A4021;388=01;SEC Zuid-Holland 2016;2016-07-09T00:00:00Z;4,82710000000000;2;N
000A4021;391=08;LMW aansluiting peilschaalhuisjes;2021-11-26T00:00:00Z;4,82710000000000;2;J
000A4022;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;6,50550000000000;1;N
000A4022;PR4.75;4E NAUWK WP OPTISCH;1975-01-01T00:00:00Z;6,50200000000000;1;N
000A4022;317W00;SEC WP ZUID-HOLLAND;1989-11-01T00:00:00Z;6,50200000000000;2;N
000A4022;317=00=NAP;SEC herziening 317w00  zuid holland 1989;1989-11-12T00:00:00Z;6,48990000000000;2;N
000A4022;347W02-NER;Waterpassingen NEREF-punten regio West;1994-12-10T00:00:00Z;6,50200000000000;2;N
000A4022;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;6,50200000000000;1;N
000A4022;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;6,48990000000000;1;N
000A4022;363W00-SEC;riv west deel a   werknr 11354A  1998/1999;1999-03-07T00:00:00Z;6,50200000000000;2;N
000A4022;363=00=NAP;SEC herziening 363w00hsec+363w01-sec rivieren-west A 1999;1999-03-09T00:00:00Z;6,48990000000000;2;N
000A4022;363W00HSEC;herberekening 363w00+363w01 +3 overg + opt traj (gem.rdam.);1999-03-09T00:00:00Z;6,50200000000000;2;N
000A4022;369W00-SEC;HOLLAND-MIDDEN-WEST (ORANJEWOUD UITBESTEDING) 17563A;2000-08-29T00:00:00Z;6,50200000000000;2;N
000A4022;369=00=NAP;SEC herziening 369w00+372w00 holland midden west/oost 2001;2000-11-17T00:00:00Z;6,48990000000000;2;N
000A4022;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;6,48990000000000;1;J
000A4022;384=02;SEC Noord-Holland 2007;2007-08-12T00:00:00Z;6,48990000000000;2;N
000A4022;384=04;SEC Zuid-Holland (RWS + NAM) en Zeeland 2008;2008-09-02T00:00:00Z;6,48990000000000;2;N
000A4022;388=01;SEC Zuid-Holland 2016;2016-07-09T00:00:00Z;6,48990000000000;2;N
000A4022;388=03;SEC Noord Holland 2017 totaal;2017-08-01T00:00:00Z;6,48990000000000;2;N
000A4023;PR3.63;3E-NAUWK WP AANVULL.;1963-01-01T00:00:00Z;3,00000000000000;1;N
000A4023;650101-3-1;NA;1965-01-01T00:00:00Z;3,00000000000000;3;N
000A4023;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;3,00510000000000;1;N
000A4023;750101-3-1;NA;1975-01-01T00:00:00Z;3,00000000000000;3;N
000A4023;PR4.75;4E NAUWK WP OPTISCH;1975-01-01T00:00:00Z;3,00150000000000;1;N
000A4024;175;GR NAM SLOCHTEREN 75;1975-01-01T00:00:00Z;8,78890000000000;2;N
000A4024;201;GR NAM SLOCHTEREN 78;1978-01-01T00:00:00Z;8,77999999999999;2;N
000A4024;780101-3-1;NA;1978-01-01T00:00:00Z;8,78890000000000;3;N
000A4024;231;GR NAM SLOCHTEREN 81;1981-01-01T00:00:00Z;8,77380000000000;2;N
000A4024;272W05;WADDEN;1981-01-01T00:00:00Z;8,77380000000000;2;N
000A4024;231=00=NAP;GR NAM SLOCHTEREN 1981 HERBEREKENING;1981-07-01T00:00:00Z;8,76360000000000;2;N
000A4024;273W01;KL NAM SLOCHTEREN 84;1984-01-01T00:00:00Z;8,76479999999999;2;N
000A4024;281W11;KL NAM SLOCHTEREN 85;1985-09-01T00:00:00Z;8,76390000000000;2;N
000A4024;289W04;KL NAM SLOCHTEREN 86;1986-09-01T00:00:00Z;8,75550000000000;7;N
000A4024;300;GR + FR 1987;1987-08-01T00:00:00Z;8,74530000000000;2;N
000A4024;300=00=NAP;SEC herziening 300 groningen-friesland 1987;1987-08-01T00:00:00Z;8,73870000000000;2;N
000A4024;289W12;KL NAM SLOCHTEREN 88;1988-08-01T00:00:00Z;8,76390000000000;2;N
000A4024;289W19;NAM SLOCHTEREN 1989;1989-05-01T00:00:00Z;8,75600000000000;2;N
000A4024;289=19=NAP;CON nam slochteren;1989-05-08T00:00:00Z;8,73870000000000;2;N
000A4024;279H15;HYDRO WP DOLLARD;1990-05-02T00:00:00Z;8,73900000000000;2;N
000A4024;289=22=NAP;CON GR FR 1990;1990-05-14T00:00:00Z;8,73590000000000;2;N
000A4024;289W22;GR + FR 1990;1990-06-01T00:00:00Z;8,73900000000000;2;N
000A4024;279=21=NAP;Herberekening Hydro Knock-Reide;1990-09-18T00:00:00Z;8,73590000000000;2;N
000A4024;279W21;HYDRO KNOCK-REIDE;1990-09-18T00:00:00Z;8,72209999999999;1;N
000A4024;289W23;CONTROLE OM REIDE;1990-10-24T00:00:00Z;8,72209999999999;2;N
000A4024;332=04=NAP;SEC herziening 332w04 groningen friesland 1993;1993-06-28T00:00:00Z;8,69389999999999;2;N
000A4024;332W04;GRONINGEN+FRIESLAND 1993;1993-09-01T00:00:00Z;8,69870000000000;2;N
000A4024;332W07;WP REIDE -NW STZIJ;1993-10-10T00:00:00Z;8,69870000000000;3;N
000A4024;364=00=NAP;SEC herziening 364w00 groningen friesland 1998;1998-06-05T00:00:00Z;8,67160000000000;2;N
000A4024;364W00;Groningen Friesland 1998;1998-06-05T00:00:00Z;8,67690000000000;2;N
000A4024;380=12;dollard 2001 hydro;2001-04-28T00:00:00Z;8,66090000000000;2;N
000A4024;378W00-SEC;groningen friesland 2003 werknr 24147;2003-07-11T00:00:00Z;8,66370000000000;2;N
000A4024;378=00=NAP;SEC herziening 378w00 groningen friesland 2003;2003-07-12T00:00:00Z;8,65750000000000;2;N
000A4024;384=03;SEC GRONINGEN FRIESLAND 2008;2008-08-13T00:00:00Z;8,65490000000000;2;N
000A4024;384=15;SEC Noord Nederland 2013;2013-04-25T00:00:00Z;8,64750000000000;2;N
000A4024;388=04;SEC NOORD NEDERLAND 2018;2018-08-01T00:00:00Z;8,63390000000000;2;N
000A4024;391=46;SEC Noord-Nederland 2023;2023-07-29T00:00:00Z;8,63790000000000;2;N
000A4024;391=55;SEC Noord-Nederland 2024;2023-11-09T00:00:00Z;8,63819999999999;2;J
000A4025;690101-1-1;NA;1969-01-01T00:00:00Z;6,97280000000000;1;N
000A4025;PR4.70;4E NAUWK WP OPTISCH;1970-01-01T00:00:00Z;6,97830000000000;1;N
000A4025;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;6,98480000000000;1;N
000A4025;710101-3-1;NA;1971-01-01T00:00:00Z;6,97280000000000;3;N
000A4025;720101-2-1;NA;1972-01-01T00:00:00Z;6,97280000000000;2;N
000A4025;730101-3-1;NA;1973-01-01T00:00:00Z;6,97280000000000;3;N
000A4025;740101-3-1;NA;1974-01-01T00:00:00Z;6,97280000000000;3;N
000A4025;760101-3-1;NA;1976-01-01T00:00:00Z;6,97280000000000;3;N
000A4025;193;PR4 VOORL.WADDEN;1977-01-01T00:00:00Z;6,97600000000000;6;N
000A4025;PR4.77--HY;4E NAUWK WP 1965-78;1977-01-01T00:00:00Z;6,97830000000000;1;N
000A4025;201;GR NAM SLOCHTEREN 78;1978-01-01T00:00:00Z;6,97580000000000;2;N
000A4025;231;GR NAM SLOCHTEREN 81;1981-01-01T00:00:00Z;6,97580000000000;2;N
000A4025;272W06;WADDEN;1983-06-15T00:00:00Z;6,97580000000000;2;N
000A4025;273W01;KL NAM SLOCHTEREN 84;1984-01-01T00:00:00Z;6,97580000000000;2;N
000A4025;279H05;HARLINGEN-LAUWERSOOG;1986-06-24T00:00:00Z;6,97830000000000;2;N
000A4025;300;GR + FR 1987;1987-08-01T00:00:00Z;6,96710000000000;2;N
000A4025;300=00=NAP;SEC herziening 300 groningen-friesland 1987;1987-08-01T00:00:00Z;6,95330000000000;2;N
000A4025;279H08;HYDRO WP MIDDEN-WAD;1987-09-01T00:00:00Z;6,96710000000000;2;N
000A4025;289W12;KL NAM SLOCHTEREN 88;1988-08-01T00:00:00Z;6,96710000000000;2;N
000A4025;289W19;NAM SLOCHTEREN 1989;1989-05-01T00:00:00Z;6,96710000000000;2;N
000A4025;289=19=NAP;CON nam slochteren;1989-05-08T00:00:00Z;6,95330000000000;2;N
000A4025;279H13;HYDRO WP OOSTWAD;1989-06-28T00:00:00Z;6,96710000000000;2;N
000A4025;289=22=NAP;CON GR FR 1990;1990-05-14T00:00:00Z;6,95330000000000;2;N
000A4025;289W22;GR + FR 1990;1990-06-01T00:00:00Z;6,96710000000000;2;N
000A4025;289=31=NAP;CON nam slochteren 1991;1991-05-13T00:00:00Z;6,95330000000000;2;N
000A4025;289W31;NAM SLOCHTEREN 91;1991-05-15T00:00:00Z;6,96710000000000;2;N
000A4025;332W01;NAM GRONINGEN 92;1992-04-01T00:00:00Z;6,96710000000000;2;N
000A4025;332=01=NAP;CON nam groningen 1992;1992-04-13T00:00:00Z;6,95330000000000;2;N
000A4025;332W06;WP Lauwersoog-DELFZIJL;1993-06-15T00:00:00Z;6,96710000000000;2;N
000A4025;332=04=NAP;SEC herziening 332w04 groningen friesland 1993;1993-06-28T00:00:00Z;6,95140000000000;2;N
000A4025;332W04;GRONINGEN+FRIESLAND 1993;1993-09-01T00:00:00Z;6,96710000000000;2;N
000A4025;344=01=NAP;SEC herziening wadden 1994 344w01,342w00,332w06,279w22;1993-11-25T00:00:00Z;6,95090000000000;2;N
000A4025;344W01;Hydro Midden-Wadden 1994;1993-12-26T00:00:00Z;6,96710000000000;2;N
000A4025;330=05=NAP;CON groningen 1994;1994-04-21T00:00:00Z;6,95140000000000;2;N
000A4025;330W05H;NAM Groningen 1994 herberekening;1994-04-21T00:00:00Z;6,96710000000000;2;N
000A4025;330W05;WP GRONINGEN;1994-06-23T00:00:00Z;6,96710000000000;2;N
000A4025;342=08=NAP;CON lauwersmeer 1996;1996-04-28T00:00:00Z;6,95140000000000;2;N
000A4025;342W08;CON lauwersmeer/Friesland NAM, 1996;1996-04-28T00:00:00Z;6,96710000000000;2;N
000A4025;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;6,96050000000000;1;N
000A4025;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;6,95140000000000;1;N
000A4025;342=12=NAP;CON lauwersmeer 1997;1997-06-13T00:00:00Z;6,95140000000000;2;N
000A4025;342W12;CON Groningen en lauwersmeer 1997;1997-06-13T00:00:00Z;6,96710000000000;2;N
000A4025;358W04-PMS;peilschalen verificatie 1997;1997-09-20T00:00:00Z;6,96710000000000;2;N
000A4025;364=00=NAP;SEC herziening 364w00 groningen friesland 1998;1998-06-05T00:00:00Z;6,94940000000000;2;N
000A4025;364W00;Groningen Friesland 1998;1998-06-05T00:00:00Z;6,96040000000000;2;N
000A4025;365=37=NAP;CON lauwersmeer 1999;1999-10-02T00:00:00Z;6,94940000000000;2;N
000A4025;365W37-SEC;CON concessie lauwersmeer 1999 NAM;1999-10-02T00:00:00Z;6,96050000000000;2;N
000A4025;370=27=NAP;CON lauwersmeer 2000;2000-10-23T00:00:00Z;6,94940000000000;2;N
000A4025;370W27;CON concessie lauwersmeer 2000;2000-10-23T00:00:00Z;6,96050000000000;2;N
000A4025;373W31;waddengebied 2000-2002;2001-06-29T00:00:00Z;6,96050000000000;2;N
000A4025;373=31=NAP;SEC herziening wadden 2000-2002 373w31;2001-06-30T00:00:00Z;6,95040000000000;2;N
000A4025;376=32;RIKZ 2000 2002 gedeeltelijk;2001-08-01T00:00:00Z;6,93600000000000;2;N
000A4025;378W00-SEC;groningen friesland 2003 werknr 24147;2003-07-11T00:00:00Z;6,94850000000000;2;N
000A4025;378=00=NAP;SEC herziening 378w00 groningen friesland 2003;2003-07-12T00:00:00Z;6,93600000000000;2;N
000A4025;380=36;CON Anjum lauwersmeer;2005-02-02T00:00:00Z;6,93600000000000;2;N
000A4025;380=90;CON concessie lauwersmeer 2006;2006-09-01T00:00:00Z;6,93600000000000;2;N
000A4025;384=03;SEC GRONINGEN FRIESLAND 2008;2008-08-13T00:00:00Z;6,93830000000000;2;N
000A4025;386=070;CON lauwersmeer 2011;2011-10-12T00:00:00Z;6,93580000000000;2;N
000A4025;384=15;SEC Noord Nederland 2013;2013-04-25T00:00:00Z;6,93880000000000;2;N
000A4025;386=154;CON lauwersmeer 2015 NAM;2015-07-08T00:00:00Z;6,93280000000000;2;N
000A4025;388=04;SEC NOORD NEDERLAND 2018;2018-08-01T00:00:00Z;6,93360000000000;2;N
000A4025;391=46;SEC Noord-Nederland 2023;2023-07-29T00:00:00Z;6,92650000000000;2;N
000A4025;391=55;SEC Noord-Nederland 2024;2023-11-09T00:00:00Z;6,92820000000000;2;J
000A4026;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;13,01350000000000;1;N
000A4026;740101-2-1;NA;1974-01-01T00:00:00Z;12,99370000000000;2;N
000A4026;PR4.75;4E NAUWK WP OPTISCH;1975-01-01T00:00:00Z;12,98879999999990;1;N
000A4026;240W00;SEC.MET. ACHTERHOEK;1982-10-01T00:00:00Z;12,98879999999990;2;N
000A4026;314W03;VELUWE;1987-01-01T00:00:00Z;12,98879999999990;2;N
000A4026;329=00=NAP;SEC herziening 329w00 rivieren oost 1991;1991-10-29T00:00:00Z;12,98070000000000;2;N
000A4026;329W00;RIV. OOST 1991;1991-11-15T00:00:00Z;12,98879999999990;2;N
000A4026;341=00=NAP;SEC herziening 341w00 achterhoek 1993;1993-10-26T00:00:00Z;12,98070000000000;2;N
000A4026;341W00;ACHTERHOEK '93;1993-12-15T00:00:00Z;12,98879999999990;2;N
000A4026;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;12,98879999999990;1;N
000A4026;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;12,98070000000000;1;N
000A4026;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;12,98070000000000;1;J
000A4026;377=00=NAP;SEC herziening 377w00-sec rivieren oost 2002;2002-09-29T00:00:00Z;12,98070000000000;2;N
000A4026;377W00-SEC;rivieren oost 2002 (20300)(20298);2002-09-29T00:00:00Z;12,98879999999990;7;N
000A4026;376=80;RIKZ metingen 2001 - 2003;2003-07-22T00:00:00Z;12,98070000000000;2;N
000A4026;383=45;SEC WP DR-OV-GLD 4+5;2006-08-30T00:00:00Z;12,98070000000000;2;N
000A4026;384=13;SEC Brabant Limburg noord en Gelderland zuid 2011;2011-05-23T00:00:00Z;12,98070000000000;2;N
000A4027;690101-1-1;NA;1969-01-01T00:00:00Z;10,00990000000000;1;N
000A4027;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;10,02900000000000;1;N
000A4027;710101-3-1;NA;1971-01-01T00:00:00Z;10,00990000000000;3;N
000A4027;730101-3-1;NA;1973-01-01T00:00:00Z;10,00990000000000;3;N
000A4027;750101-3-1;NA;1975-01-01T00:00:00Z;10,00990000000000;3;N
000A4027;PR4.75;4E NAUWK WP OPTISCH;1975-01-01T00:00:00Z;9,99780000000000;1;N
000A4027;800101-3-1;NA;1980-01-01T00:00:00Z;9,99780000000000;3;N
000A4027;221-----HY;HYDRO 79-80;1980-03-01T00:00:00Z;9,99780000000000;1;N
000A4027;323=00=NAP;SEC herziening 323w00 rivieren eind 1990;1990-11-18T00:00:00Z;10,00700000000000;2;N
000A4027;323W00;RIVIEREN-MIDDEN'90;1990-12-15T00:00:00Z;9,99780000000000;2;N
000A4027;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;9,99780000000000;1;N
000A4027;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;10,00700000000000;1;N
000A4027;358W04-PMS;peilschalen verificatie 1997;1997-09-20T00:00:00Z;9,99780000000000;2;N
000A4027;366=00=NAP;SEC herziening 366w00hsec rivieren westB 2000;2000-02-04T00:00:00Z;10,00700000000000;2;N
000A4027;366W00-SEC;Secundaire waterpassing Rivieren west deel B 2000;2000-02-04T00:00:00Z;9,99780000000000;2;N
000A4027;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;10,00700000000000;1;N
000A4027;377=00=NAP;SEC herziening 377w00-sec rivieren oost 2002;2002-09-29T00:00:00Z;10,00700000000000;2;N
000A4027;377W00-SEC;rivieren oost 2002 (20300)(20298);2002-09-29T00:00:00Z;9,99780000000000;7;N
000A4027;376=80;RIKZ metingen 2001 - 2003;2003-07-22T00:00:00Z;10,00700000000000;2;N
000A4027;384=12;SEC Veluwe/Flevoland en Rivieren-west 2010;2010-07-28T00:00:00Z;10,00700000000000;2;N
000A4027;386=110;Vlotterbuis Zaltbommel 2010;2010-10-06T00:00:00Z;10,00700000000000;2;N
000A4028;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;8,03999999999999;1;N
000A4028;PR4.75;4E NAUWK WP OPTISCH;1975-01-01T00:00:00Z;8,01310000000000;1;N
000A4028;780101-3-1;NA;1978-01-01T00:00:00Z;8,01340000000000;3;N
000A4028;290W00;SEC OVERIJSSEL39WEST;1986-05-01T00:00:00Z;8,01310000000000;2;N
000A4028;314W02;IJSSELWP 1989;1989-07-01T00:00:00Z;8,01310000000000;2;N
000A4028;357=02=NAP;SEC herziening 357w02 veluwe noord 1996;1996-09-25T00:00:00Z;8,01810000000000;2;N
000A4028;357W02;Secundaire waterpassing Veluwe Noord 1996;1996-09-25T00:00:00Z;8,01310000000000;2;N
000A4028;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;8,01310000000000;1;N
000A4028;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;8,01810000000000;1;N
000A4028;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;8,01810000000000;1;J
000A4028;376=80;RIKZ metingen 2001 - 2003;2003-07-22T00:00:00Z;8,01810000000000;2;N
000A4028;383=45;SEC WP DR-OV-GLD 4+5;2006-08-30T00:00:00Z;8,01810000000000;2;N
000A4028;384=18;SEC Oost Nederland 2015;2015-05-29T00:00:00Z;8,01810000000000;2;N
000A4029;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;7,05070000000000;1;N
000A4029;PR4.76;4E NAUWK WP OPTISCH;1976-01-01T00:00:00Z;7,05150000000000;1;N
000A4029;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;7,05350000000000;6;N
000A4029;233W03;PEILB. VOORNE-PUTTEN;1981-11-14T00:00:00Z;7,05150000000000;2;N
000A4029;259W00;SEC. EUROPOORT;1984-01-01T00:00:00Z;7,05150000000000;2;N
000A4029;289=27=NAP;CON de lier 1991;1989-01-31T00:00:00Z;7,00110000000000;2;N
000A4029;289W27;CONSESSIE DE LIER;1989-01-31T00:00:00Z;7,02500000000000;2;N
000A4029;317W00;SEC WP ZUID-HOLLAND;1989-11-01T00:00:00Z;7,02500000000000;2;N
000A4029;317=00=NAP;SEC herziening 317w00  zuid holland 1989;1989-11-12T00:00:00Z;7,00110000000000;2;N
000A4029;289W30;CONC.BOTLEK/PERNIS;1990-12-15T00:00:00Z;7,02500000000000;2;N
000A4029;289=30=NAP;CON botlek pernis 1990;1991-01-09T00:00:00Z;7,00110000000000;2;N
000A4029;332=03=NAP;CON de lier - botlek 1992;1992-10-05T00:00:00Z;7,00110000000000;2;N
000A4029;332W03;NAM-DE LIER-BOTLEK/P;1992-10-15T00:00:00Z;7,02500000000000;2;N
000A4029;350=20=NAP;SEC Maassluis;1995-06-13T00:00:00Z;7,00110000000000;2;N
000A4029;350W20-SEC;peilmerken Maassluis;1995-06-13T00:00:00Z;7,02500000000000;2;N
